Electric Range,Predicted_Electric_Range
215.0,167.56762389853247
53.0,67.44961211935151
53.0,71.04506933672383
53.0,66.88024240652157
53.0,58.01680565546849
53.0,61.35093561791291
53.0,37.76967700243404
21.0,-55.21298492751521
203.0,128.48462008481147
19.0,12.76896051465883
53.0,63.060775566606026
32.0,82.02031408950279
53.0,73.78896967143373
53.0,78.86940775299445
322.0,145.84772671454266
53.0,60.33986475555139
53.0,75.85535484993306
53.0,76.73609548913373
21.0,-53.326584277660004
53.0,87.92109505554254
53.0,48.91085377750278
53.0,52.90982585371967
53.0,68.17594780364016
34.0,46.100757096442976
53.0,55.37680317790364
30.0,47.75284041800478
53.0,66.27792589458113
53.0,83.6126820450736
53.0,83.08352895482676
53.0,74.51407901957282
53.0,81.8924282566004
53.0,69.52410517271346
97.0,99.4842288426371
330.0,154.66531421246327
53.0,67.9831971442909
53.0,62.01852336834418
53.0,59.281137947422394
25.0,1.635974605640513
53.0,68.77112933863827
53.0,49.77286531221762
208.0,173.12156060544658
53.0,67.49969178103493
17.0,-21.72835593270429
19.0,12.019352537638042
53.0,56.55904711820767
53.0,60.2425013703687
53.0,72.00607360671711
308.0,152.34663432592788
53.0,51.75047950714361
21.0,-42.64005370401719
238.0,154.755775071666
53.0,56.1493867875397
53.0,78.18528990413324
16.0,-1.7580418679935974
53.0,56.29097322923917
75.0,182.61146038564038
87.0,181.76671343654016
53.0,71.25896697473945
53.0,69.0982671015372
84.0,178.55352562361804
53.0,62.15793388518796
239.0,136.13069078730769
238.0,162.910894280918
53.0,71.11262544387137
53.0,62.017415706199245
215.0,148.09093705604027
53.0,62.23135270097555
53.0,58.39360464057245
53.0,86.13111606442544
53.0,47.59287627758749
53.0,69.7031511621899
238.0,160.08477378147654
53.0,73.13083163473493
53.0,51.55189091220382
53.0,32.36100720000104
53.0,82.36735619157116
53.0,56.81957520386641
53.0,61.652350851130905
53.0,62.32315505410952
53.0,90.63659805862699
53.0,51.45619197627093
19.0,23.432608631061157
18.0,-24.267585610068636
53.0,50.30104302735708
53.0,62.05493917829881
53.0,53.05045930852066
289.0,139.31003938475624
39.0,-1704.181929449216
53.0,56.74640436412301
215.0,142.69307784410194
53.0,61.006598835025216
53.0,63.33474777855736
53.0,42.6412728967116
53.0,79.90414337937545
53.0,57.07315976504469
53.0,62.36339358187979
53.0,64.93975361441699
53.0,63.32132701098453
53.0,98.52025318471715
53.0,48.80564441382012
53.0,87.13388421529817
53.0,99.49544238465023
53.0,61.556258768330736
53.0,97.7241922598696
53.0,59.799439909504144
53.0,42.111307124068844
53.0,112.55474553786189
53.0,57.50179722617031
53.0,58.353365146846045
53.0,48.71438319597655
53.0,78.83215419299813
53.0,55.76929577370174
37.0,71.85463799277204
18.0,-31.373713855333335
53.0,67.45811276260065
53.0,62.61894165801641
53.0,69.99216333196091
30.0,62.453851134720026
32.0,62.99526598913508
53.0,71.52718720652047
308.0,141.0689387611128
53.0,61.8844308612388
215.0,150.47412605670252
215.0,161.40096101358358
35.0,58.51147959249647
53.0,63.31075598724419
53.0,58.49324779838935
33.0,90.30062612310576
53.0,86.31561107380548
53.0,55.552805709361564
53.0,79.86505510975257
215.0,153.18824982408842
53.0,56.119977863789245
249.0,158.57166261586826
53.0,54.157768909819424
53.0,70.18781107316318
53.0,60.41894865379436
53.0,67.66769395340816
53.0,53.983950794136035
53.0,65.60508222554927
210.0,168.03895860870398
53.0,78.23438343926682
53.0,78.49946447394177
42.0,90.83649799042905
53.0,54.89483841548645
53.0,60.93513378080388
53.0,72.34394185202837
53.0,67.324477626913
53.0,62.36203846074932
21.0,-2.2515436856920132
53.0,60.9452856653661
25.0,4.399828693109157
210.0,168.3730630322243
55.0,84.96871086937608
53.0,55.9824856066698
53.0,91.93256290866702
53.0,51.7536810649035
53.0,66.89483442118944
53.0,56.32778183065966
53.0,76.94615987069847
53.0,84.86254995471245
73.0,198.13109897554386
53.0,56.80880071030697
75.0,178.73958111169486
53.0,53.269781399278145
53.0,84.8905118485709
53.0,58.81049934940529
53.0,57.32113406970166
21.0,-53.00749235161493
38.0,114.32534494897845
53.0,73.70157963154634
53.0,66.34259733350336
53.0,76.02782062908955
75.0,182.1129552807979
53.0,59.31909982765501
21.0,-59.74604919025296
53.0,57.0136811550401
53.0,70.44446698251704
53.0,69.63502139791672
53.0,65.54870156714605
16.0,-9.851864097174257
73.0,201.56922143831616
53.0,70.87381797723356
53.0,72.74421863324824
53.0,65.56585331229144
266.0,153.37870322218805
53.0,49.82546824162273
26.0,-32.11529979555053
53.0,64.15030211721023
53.0,66.90333583665779
53.0,67.4711856813592
53.0,50.321151365482365
289.0,151.57959798781667
53.0,83.3638463359166
37.0,67.69343133486109
53.0,72.34089557427797
53.0,84.56598895681964
53.0,86.03888354424998
53.0,64.46593849251076
150.0,155.7638587315305
266.0,146.26528621162288
53.0,51.93059254910622
53.0,76.0459564824414
53.0,52.23937327036401
42.0,65.7104434040084
53.0,68.34992212356883
53.0,54.60854736760666
53.0,94.119009333539
35.0,62.0506161896119
53.0,70.28778110141866
75.0,185.89763214052073
53.0,73.52133749445056
53.0,61.163220704904234
215.0,155.35460135411267
215.0,152.80002564376628
220.0,139.57628260231286
215.0,154.2550504473329
220.0,137.8859173266319
53.0,63.53757844634674
53.0,42.23221408378595
53.0,54.88590925997414
53.0,50.67898410541238
208.0,181.45731006625283
53.0,37.6266779636062
53.0,67.55949785246776
291.0,143.8736587857129
6.0,27.550144668850407
215.0,155.99080070958007
34.0,46.40566732556181
53.0,53.44675608799298
53.0,38.58810872698814
53.0,66.80434189226798
53.0,70.30395021374716
17.0,-21.400141785736196
53.0,52.13409787096316
53.0,69.53301429863495
53.0,79.22770502497588
53.0,68.35189422854455
238.0,162.83678479543596
39.0,63.74743418005528
53.0,67.9380894828646
42.0,67.85347072594595
53.0,54.47823774436256
15.0,11.926304307635291
53.0,75.27016465339693
53.0,51.96047348130378
21.0,-58.49078511681728
150.0,144.80698474456585
53.0,40.36752207216341
53.0,52.20891790154565
22.0,-4.8337321291837725
53.0,52.8762378871761
53.0,62.698054706983385
21.0,-52.73674070193374
53.0,60.33127147877531
53.0,77.31560224226268
53.0,85.00760056951549
208.0,160.63226787494932
53.0,79.67721270999755
34.0,47.24565188138513
53.0,77.41153544675035
238.0,162.90072350615083
73.0,197.07959675123857
25.0,-16.5924243969057
53.0,74.56921884679468
37.0,128.4199944701977
53.0,88.37972650346637
32.0,63.13762067448988
53.0,76.23561180762772
47.0,104.43566959034797
53.0,63.026669589526136
22.0,-43.2493409169183
37.0,58.70616919941676
73.0,194.3318501008689
53.0,68.28587029282062
53.0,71.42244209996716
53.0,71.10424555242935
53.0,70.61074864012335
53.0,73.53340923500946
53.0,62.47913424404396
39.0,46.24127620246145
53.0,78.89337575475656
68.0,160.92297072029032
53.0,63.12109425514063
6.0,29.43362784841156
53.0,68.30976462379476
84.0,163.07873339539947
53.0,60.64696935746906
53.0,66.84525224603567
76.0,179.30017073290946
53.0,82.88613376214198
53.0,63.595197834780265
53.0,70.3008031300269
21.0,-45.75668757907988
259.0,149.62690968631796
308.0,115.88823826199223
291.0,139.96290229916485
53.0,73.9533921711045
53.0,64.0476262410084
53.0,51.139515445662255
53.0,61.646240589238005
215.0,159.17074702500395
53.0,78.71977722245356
150.0,149.74531433163065
53.0,68.40752800566406
47.0,116.563996711855
53.0,51.52834462794999
84.0,162.74877067402122
39.0,69.51335059697158
53.0,88.33178080942889
53.0,72.10243137658108
53.0,55.481536118502845
220.0,146.450558998622
53.0,70.73992066289065
25.0,6.362252967490349
53.0,78.68568304188375
30.0,61.63803361016471
53.0,61.3740431136539
220.0,145.46275048281677
53.0,72.16829756545485
53.0,71.403789692813
53.0,61.20499225462845
53.0,48.60220088186907
40.0,40.14533786607353
35.0,108.50058753390476
93.0,137.82303148104256
53.0,77.91353179363068
125.0,168.60304737729166
53.0,60.29280947326333
53.0,68.52884179109242
26.0,-16.12751222339284
53.0,62.49529444735526
19.0,39.58324896590784
53.0,60.71511964628735
53.0,66.93263209000725
53.0,59.25004105146945
26.0,-40.90370381656976
42.0,73.04461595477187
53.0,40.93079562757339
53.0,72.21949527424295
53.0,66.92399365830352
291.0,145.9804682127433
25.0,-30.296355744139873
53.0,67.45656766906177
200.0,162.93632238393184
53.0,80.50526428177545
53.0,68.76718740763317
53.0,68.7585006236477
53.0,76.60941022002226
30.0,49.114047863120504
53.0,77.86717233121453
83.0,174.07126567505475
259.0,142.9075849174842
53.0,71.868427070076
53.0,59.413265472481726
53.0,84.16737944346096
93.0,141.1098572792107
53.0,66.71380762384797
53.0,42.181458125101926
34.0,61.39787670838996
53.0,74.78298151712806
249.0,143.40946771796735
53.0,70.17337576033606
53.0,83.70928746466234
238.0,163.0809727252563
53.0,55.551669266795216
84.0,162.36161443170568
53.0,57.6091087560053
53.0,66.1868232947163
32.0,68.9660037161957
42.0,66.82525938314939
53.0,73.34461766762252
21.0,-60.59176321648556
35.0,119.22855932157108
19.0,-2.756924611356226
53.0,49.968554137740284
53.0,65.70739672859781
53.0,62.13408182818239
53.0,50.92456649160886
53.0,76.23896552198858
47.0,102.47951299227134
53.0,78.0004762220633
53.0,67.27038265693409
53.0,60.79087095475552
53.0,50.050761032820446
42.0,74.83299850086769
53.0,68.05128697175678
53.0,52.36843820314971
53.0,68.31462035890581
53.0,41.584758848141064
53.0,58.42034368950408
151.0,146.12767308877665
149.0,145.56192498779274
53.0,44.39549479832931
6.0,27.697214076280943
40.0,40.59158574025787
53.0,111.41525989594811
53.0,63.68619582446263
25.0,-40.6794540866249
53.0,84.9773434530216
215.0,156.95983012094803
53.0,78.26682004721806
42.0,66.34661151474575
215.0,155.8978632059734
53.0,72.8854643029481
34.0,59.8996568408038
53.0,80.84390104234626
53.0,80.26720967415895
291.0,152.71511425350036
238.0,160.1976557590242
32.0,88.06276230930962
53.0,48.188779513213376
107.0,157.09296137442288
53.0,58.8503574970382
53.0,54.530305453146866
42.0,58.917369315357064
53.0,60.46343266352051
53.0,73.06829643228411
53.0,75.61849964701105
215.0,147.24859796557575
53.0,47.92979779354209
53.0,64.9996414259731
21.0,-60.94632410623308
20.0,-26.228951331126154
215.0,156.84449340098217
84.0,174.73524995979824
53.0,44.475366506230785
22.0,-47.80555122473743
26.0,-35.7968935300014
259.0,146.83954361116048
53.0,82.72106708806677
53.0,52.451247276359936
18.0,-33.27736474225094
42.0,64.97191451919207
30.0,61.83828561222617
215.0,144.64806953887455
53.0,67.85371676373325
53.0,69.05307161033852
265.0,195.1590398414337
53.0,95.81969912588829
53.0,72.65630817779311
53.0,84.1414471414173
72.0,125.49473148031393
210.0,172.32743039907655
28.0,-65.08327958363952
73.0,196.69887579292845
259.0,152.56575530451664
53.0,72.55793052240188
53.0,70.04777059955086
208.0,175.9670322679376
53.0,68.93473961114796
53.0,69.53005807924637
84.0,172.6284690842731
53.0,70.19698674415122
25.0,-36.41080752533162
53.0,75.54001665992837
53.0,49.054747616559325
53.0,48.57872753159609
215.0,157.34484335614252
53.0,76.69611841898586
53.0,53.94299141074589
32.0,70.09809490735643
53.0,65.82823175036174
84.0,181.44635284604738
25.0,-17.863777471684443
238.0,172.11149509329698
53.0,45.93774325806589
124.0,144.0836176549201
34.0,54.60598661495169
53.0,60.184960915808915
210.0,169.7890752952444
53.0,81.8687327036896
53.0,92.05003574387956
53.0,48.07442387910851
53.0,60.592484493899974
53.0,75.6008590754791
220.0,145.85686899410211
53.0,74.48505472657416
53.0,47.77333305357024
32.0,63.087177078487
38.0,118.52847853733692
53.0,56.36481414594891
53.0,76.59213869007363
200.0,168.56385770824272
53.0,51.552992033168266
53.0,63.319938049375196
291.0,141.3739164659346
53.0,45.83982839681994
210.0,167.21574635789148
322.0,150.47723191326077
215.0,153.51441048997367
53.0,51.279408512462396
151.0,143.39707875797467
53.0,74.37199439342658
53.0,57.632306599916774
238.0,150.76379787964106
53.0,82.93950777219288
53.0,65.54689322858758
26.0,-28.178240532579366
53.0,64.62381147264387
84.0,163.78625056357123
39.0,63.77351218713011
53.0,68.75952694746957
35.0,51.77911211178434
53.0,51.21333959577896
21.0,-91.92886151038692
35.0,122.16236297533032
239.0,149.8857983755006
53.0,81.98191827062692
233.0,128.01155949298118
53.0,81.71532199171634
53.0,78.69187156676344
53.0,60.72668516441627
21.0,-58.774570037508965
53.0,93.95839668430563
53.0,67.62084569820581
53.0,62.02190301204246
53.0,71.30440482175618
53.0,49.85575869426975
53.0,63.30360286957148
266.0,151.55895997253538
83.0,174.24542285726056
53.0,71.6600892037095
53.0,63.88759686752746
53.0,64.10587772083818
53.0,62.957351470409776
53.0,61.43411386999651
53.0,68.77516548739368
53.0,66.01231517296401
53.0,59.19049750059639
53.0,59.54558006464504
53.0,65.87818543546018
53.0,65.6705965784713
53.0,56.48079271658935
53.0,46.32147128734505
239.0,134.9554385818774
53.0,77.17482323272998
53.0,73.19406446733046
53.0,68.68449370492453
26.0,-37.6405338131226
53.0,82.57289788054186
38.0,82.88385259936331
215.0,148.16615302796708
53.0,58.146293322170095
29.0,5.5518201295199106
73.0,184.76323100968148
84.0,174.61334395606536
21.0,-2.997879585804185
53.0,56.90995520105935
53.0,63.708521938708145
215.0,145.72620302898576
220.0,148.48549465571705
53.0,67.10266735531332
19.0,13.791102421513642
53.0,70.76583899589605
33.0,67.61430030664633
53.0,58.248712173633976
53.0,60.906256062560715
53.0,84.57722973037744
53.0,64.65119960755692
53.0,66.52455741044832
53.0,68.21049985858554
34.0,54.316394427762134
53.0,35.966964246377756
53.0,78.72799836649938
53.0,54.17904221295612
38.0,113.63023708634137
53.0,76.40376648247184
53.0,72.06304137660482
53.0,81.65522509926814
53.0,60.85447579865286
53.0,54.37250880022475
53.0,62.554729777475586
75.0,182.68150205215352
14.0,-12.843868737843877
210.0,177.18728433999058
259.0,144.14839307522925
84.0,174.4910884426863
53.0,72.69633591426827
25.0,-16.97032088668493
53.0,51.61606761101575
150.0,151.37710593688826
215.0,150.84375166811515
53.0,85.9248100959885
149.0,144.24122716233978
42.0,70.28465392935323
25.0,0.5657216278923443
291.0,144.7724226636201
42.0,66.95159728366707
215.0,156.7646835022897
53.0,80.6527740939855
84.0,165.5506480116892
53.0,44.12508505499136
110.0,140.1979518090011
53.0,83.15157560273656
53.0,73.05196266643179
53.0,64.9231904840417
53.0,42.581988499812724
53.0,72.32982302456367
53.0,61.37234370692022
53.0,68.89738138020766
53.0,62.03262154961703
53.0,72.79831867836765
53.0,66.4455593007151
289.0,144.5867045429186
53.0,84.97724796345574
84.0,172.0681252959621
291.0,148.5243245396996
53.0,70.4550015285713
53.0,77.14587328584457
53.0,72.79735879649525
53.0,72.70581213993137
53.0,77.8018899733579
53.0,79.32158059736685
53.0,75.34790051700111
53.0,72.3364918329753
32.0,69.6120076295847
53.0,73.64910632741521
53.0,82.69508687602502
53.0,69.42154138840851
53.0,53.15718730009394
53.0,45.775305613846285
38.0,70.06542647672177
42.0,62.96125878630846
53.0,60.47389873320208
73.0,200.90040833078092
53.0,65.65884954796638
53.0,68.61814872296964
53.0,66.49440942516958
84.0,166.67216782446485
53.0,53.22391174963559
53.0,62.383846917735355
53.0,61.869726538367104
53.0,73.88898772859102
210.0,167.47694335298002
26.0,-31.558993749931687
53.0,83.9513157295296
32.0,63.46165634604404
53.0,77.50257382883865
53.0,70.49423349975405
21.0,-45.35441750724567
210.0,158.38615649011626
53.0,69.22472214299341
322.0,151.94016839560936
53.0,74.59480152096512
18.0,-32.95968062849715
53.0,83.35545505897608
266.0,151.01863758210675
53.0,65.6567981371627
53.0,77.61953208110208
210.0,163.63945814238105
21.0,-2.66738936425827
53.0,77.06999389023258
42.0,71.86695189643069
53.0,59.93456790946948
53.0,71.52587150624458
53.0,50.89135235727008
53.0,77.71254303770547
53.0,57.14420494067599
38.0,31.564275443895895
53.0,68.97346946418838
53.0,72.95366530362662
13.0,-22.41300329540536
53.0,74.55910870059597
84.0,162.39825929103972
53.0,47.150707280787174
53.0,70.94265820100554
53.0,52.94370635344967
170.0,135.81159966988344
75.0,184.49028093807283
53.0,61.70300070779922
53.0,68.72292635491613
38.0,71.52834727545996
215.0,150.18686544661614
53.0,63.40664517001278
53.0,69.0101351285266
53.0,51.91181727787625
322.0,152.91573510409944
53.0,71.7340520782891
12.0,-11.70325548760593
53.0,47.644327109272126
53.0,40.802993038028944
53.0,62.126224748033565
53.0,52.288609988288954
53.0,61.23532347042055
215.0,153.32895402764552
53.0,55.48403962353768
53.0,84.28434892825317
39.0,63.6336389278149
53.0,50.15216618419072
53.0,73.82050944996445
53.0,69.09332908132637
53.0,76.27476645044953
220.0,152.8958505098708
53.0,61.315268323378405
258.0,132.8568177113193
42.0,64.90729527832445
35.0,70.26582123443222
53.0,71.08826873356884
53.0,75.9100943568701
238.0,141.7514244522681
75.0,179.96991214031732
53.0,69.59977278566657
53.0,49.64064443887037
53.0,47.7481292170778
53.0,56.88258394281729
53.0,86.4726436844503
322.0,146.19541324474267
53.0,81.26733660985337
53.0,77.54915376276767
53.0,48.27350985504745
322.0,152.84286898659775
322.0,146.84177945418924
84.0,175.72469120335154
53.0,80.2567965291164
53.0,82.52289997364278
53.0,55.22103669918579
53.0,61.54275942339882
233.0,123.47319294701447
53.0,62.089715418813284
53.0,61.21475784046925
53.0,66.80470292123209
53.0,52.86445048612222
53.0,70.20281052063365
215.0,144.82484246217064
53.0,79.41603100808425
215.0,156.79783767966728
291.0,138.93078064166184
238.0,141.36505168511212
289.0,146.4731370820664
53.0,49.46944696558057
34.0,46.45884996903624
53.0,75.45615021710546
53.0,65.49796338599117
291.0,149.1589324722445
53.0,64.23267154677887
53.0,67.0282685298298
40.0,31.148887784976978
53.0,79.76101676933467
53.0,63.693319498845085
53.0,76.15263019709528
53.0,44.801562743930845
53.0,68.46199214131775
293.0,145.77129291884194
49.0,67.27708340343088
53.0,82.30188937633648
53.0,70.13608111871145
22.0,-46.87972228771105
53.0,63.961974617697706
291.0,145.16710073451395
53.0,65.82689587989444
18.0,-32.17609701221227
53.0,76.16098786246584
53.0,69.5431956477114
53.0,61.10667146084597
53.0,58.802658117325336
53.0,66.17829164793511
53.0,71.83001765936206
53.0,42.97007300234691
53.0,67.19604549836367
53.0,85.45080540827621
151.0,149.5855347091856
53.0,81.64532128457358
53.0,32.53277759516641
53.0,77.71744926676183
53.0,68.17962987000647
238.0,150.4872400217646
53.0,80.71766418185143
53.0,63.74212295142934
53.0,74.03582151679439
53.0,68.08733396735624
53.0,54.11696532782662
53.0,66.75608798659232
53.0,79.94191219432105
84.0,161.7561608044125
259.0,155.3862719902536
53.0,77.47592496242578
42.0,58.02588726138492
32.0,70.5135771578498
53.0,62.73589493957115
53.0,61.29230912178173
53.0,68.99338282119425
19.0,16.16544914257247
53.0,73.2372011114785
53.0,80.31687593003153
53.0,49.83231945920852
53.0,74.1255119454363
38.0,91.98033907433273
34.0,61.67932533528074
238.0,157.41793712828803
25.0,-35.40204167559568
25.0,-41.00161862569803
42.0,79.3499650091253
84.0,167.71990821122017
53.0,69.92375005610666
53.0,52.592954730731435
53.0,67.08119584698579
53.0,72.01185860073019
215.0,137.7657898888283
53.0,70.41331320067547
220.0,145.70132068630483
53.0,60.92622726166155
53.0,84.30144198115158
53.0,85.51236870028515
53.0,60.14359963849711
220.0,154.2181621944983
53.0,55.37776490849501
215.0,158.44654140941566
53.0,63.776246915527736
53.0,61.04158171881136
53.0,46.90254997251759
19.0,33.857030482497066
53.0,55.7911958593977
53.0,57.644094514595054
53.0,50.30251916121051
53.0,60.49253465516813
34.0,50.12662088923389
53.0,63.97943253734411
291.0,145.50466811146907
33.0,47.63644060129445
53.0,52.729241609282326
53.0,56.72415173810441
53.0,70.25480107068142
53.0,68.29751830021269
53.0,77.30890818103944
53.0,58.65538343530352
34.0,49.88894230850565
53.0,61.9373272767989
53.0,57.83034300465806
53.0,70.08875961521699
53.0,74.30896426559775
53.0,65.36388584710949
84.0,177.10148271564685
53.0,60.93587487160403
259.0,163.15184797893744
42.0,90.34218251602579
233.0,130.42088523492566
53.0,49.63824201810348
53.0,79.76068967192987
53.0,61.81324418770237
53.0,55.759731949307024
53.0,49.4790713993425
18.0,-27.792992989074264
53.0,69.11074350484705
32.0,58.74788137508585
53.0,71.6203667409427
38.0,126.20882004378655
53.0,61.03509419634793
53.0,61.262622510126675
53.0,58.71656352402351
53.0,75.16242666405742
53.0,53.41720176391391
53.0,76.32144119765144
53.0,77.61992412452673
53.0,59.31307937758538
53.0,62.41514876517613
53.0,72.6337648254339
125.0,169.90590250985406
53.0,58.09263887230918
53.0,57.394477028617985
33.0,98.18082333360508
39.0,72.64640290517127
53.0,75.91624398654676
53.0,61.705306111398386
53.0,86.76256699350779
53.0,50.267887023073854
53.0,48.39645444263442
215.0,157.56763590418996
53.0,55.68499817462725
215.0,143.4171090029995
31.0,49.65580373755074
37.0,74.60253420534718
73.0,199.74402485450264
53.0,78.55196910922677
53.0,44.14473422111769
107.0,152.97518175535515
53.0,55.814169507997576
53.0,63.159182905292255
53.0,66.30096655222587
53.0,54.54047969432577
53.0,86.56716233568295
53.0,63.72524835035438
53.0,66.85072810910788
53.0,77.5882650624626
53.0,72.50456433919317
32.0,72.96729532330937
266.0,143.30432946624205
33.0,55.004062279062055
53.0,60.76949984832754
30.0,64.17640503312577
53.0,75.68935543724365
238.0,153.3278710582963
53.0,70.8945214130872
49.0,66.61284220878588
53.0,76.32800268555002
291.0,149.1405794242164
215.0,155.3071521230595
53.0,70.87006019966793
26.0,-34.21985949955706
53.0,70.750119978562
32.0,69.45841509536695
308.0,152.41655760421418
25.0,-1.5601116430334514
53.0,79.6836476211829
34.0,53.737490113788226
150.0,148.75393968386925
289.0,141.47123773331987
53.0,75.85455431690934
25.0,-52.66703874792438
53.0,62.29309868683049
53.0,55.38047119144176
53.0,54.54635123479966
53.0,85.92313953847042
53.0,57.231315685101436
215.0,155.6510331513855
53.0,74.30824272513564
53.0,92.92592219641665
53.0,56.49162983500719
215.0,151.62529325852665
215.0,148.24594237031124
53.0,66.6932501258998
220.0,155.24583882194565
53.0,54.6997305180339
53.0,59.61687923681893
53.0,71.4845611241326
53.0,74.09071047557518
53.0,68.24123379299999
259.0,145.04751518876583
53.0,63.32742971779953
49.0,67.15490083850455
53.0,67.76249502718565
208.0,176.37177046748548
249.0,155.85980079819274
53.0,63.6392350281094
53.0,87.9633578273424
53.0,65.29773127326189
53.0,79.7428270619348
53.0,66.54505204952875
53.0,51.0586416111546
53.0,70.45634808231989
53.0,69.91839216000517
53.0,68.97749112544261
238.0,155.5009262917447
53.0,75.16671397096798
53.0,66.91999994970683
238.0,160.59483479226765
53.0,74.07844367140206
53.0,81.4623971572073
53.0,65.1868742632505
53.0,64.12672642706457
53.0,85.38194416780607
75.0,193.36561120283295
53.0,64.59234357144305
239.0,140.916689409838
38.0,84.64215737233462
53.0,73.3393453159224
32.0,80.32861774148478
53.0,58.63871030895825
53.0,83.73054764029075
53.0,59.76644788167323
19.0,11.644183185169823
53.0,55.19086563154997
53.0,50.04371995117981
53.0,81.50642180451541
53.0,68.58635112142656
53.0,59.32449892704608
42.0,62.684494742774405
18.0,-37.554541857520235
38.0,120.08326727380336
32.0,65.10998685831873
53.0,56.22864964119799
53.0,63.591420785480295
25.0,-16.01904542185366
25.0,-1.1191341095836833
53.0,69.27717096781271
21.0,11.321322093317576
38.0,122.10777974440134
170.0,135.78594755874656
25.0,-1.6253299061354483
75.0,185.6401206449009
53.0,73.49409495860164
53.0,59.836753197763755
21.0,-48.99370325106429
30.0,52.17849041322188
249.0,156.39417195957503
72.0,129.7429446306778
53.0,70.54108818164968
53.0,49.70476916615007
53.0,47.81412888743216
25.0,-26.446976477265707
215.0,151.81771101028426
26.0,-33.87827112454397
53.0,55.245104430003266
53.0,64.87614952329022
53.0,60.591855181381106
53.0,72.69033624017175
53.0,51.327048631501384
53.0,66.24238781664462
53.0,48.01271168398671
53.0,64.19332023717288
215.0,157.96217225406872
53.0,69.8139759889309
220.0,144.31145100218419
53.0,77.71678528880147
208.0,188.80537674674997
53.0,56.57117694377666
53.0,-1223.4139067990618
53.0,63.462423499455326
25.0,-5.265273451521352
53.0,61.46728088257805
53.0,62.663128810010676
22.0,-44.78201995345444
239.0,129.08342116084532
53.0,65.09318654673552
21.0,-11.99563298918656
53.0,48.38395220397069
28.0,-6.583346718995017
53.0,55.620971830387134
81.0,159.42518829344772
53.0,75.52900038246298
220.0,148.47549843077286
53.0,60.16962343749765
53.0,67.14639280433039
53.0,44.49785634729051
53.0,75.13482492744515
53.0,68.5257388736718
32.0,58.499464381056896
28.0,-34.93578528461512
53.0,62.60982817097829
53.0,60.30279764351144
53.0,55.99131699425925
289.0,150.18304776895093
53.0,51.39033833675785
53.0,75.49665063244174
150.0,149.36881213974266
53.0,69.29000086201995
204.0,166.15644308378978
34.0,45.027093323733425
53.0,66.73317203760962
53.0,82.59149768579664
42.0,65.1945746681522
93.0,142.26786931908282
53.0,69.93874156355014
53.0,62.124671070348995
53.0,74.68635635991814
53.0,55.33298282125179
53.0,71.73122151306598
23.0,-43.39817213229253
53.0,64.86678570168442
21.0,-66.26314783174894
291.0,147.35918079590192
53.0,60.168284778003
39.0,69.67890999979136
53.0,68.40034002847824
53.0,83.04306367541722
49.0,62.64822435492533
53.0,68.8201555462656
53.0,73.04414261954662
53.0,69.03466227238823
25.0,-44.9673339738074
53.0,47.526294037437765
53.0,62.28654470501351
53.0,60.11512725945795
215.0,157.4620896153283
53.0,69.68164412907208
53.0,68.1307605477632
53.0,66.48616745940672
53.0,66.66676041036408
53.0,82.81362254269334
53.0,63.53973380431853
53.0,75.33175817199663
239.0,142.68456675859488
53.0,72.63300409220392
53.0,67.59716207761085
53.0,86.0785152601311
53.0,70.22348057778436
32.0,68.45281121879088
53.0,52.876364985968394
23.0,-58.157846656227775
53.0,59.24263294677803
53.0,71.34436454035313
53.0,55.336273529333994
53.0,76.8194635792679
220.0,151.63775358174462
53.0,66.93978710492956
53.0,67.88369058167882
289.0,155.8543461556328
53.0,43.39250406211795
53.0,89.20701387659938
58.0,165.029372872581
53.0,62.384502024353424
200.0,159.92043649253173
215.0,142.29115947670653
53.0,68.58458570565563
20.0,-26.03931335711968
53.0,75.25932705292507
16.0,6.590366954304045
19.0,20.885062337547424
53.0,50.79330920896609
23.0,-55.2085749074613
53.0,65.73638629829657
53.0,59.80678146413993
53.0,71.35341157180665
53.0,58.37608113749593
53.0,74.82002671861846
25.0,-25.418591583511443
34.0,62.99570595949626
53.0,81.73836201843369
53.0,59.425816052462324
151.0,148.56111372532177
53.0,77.24466201980249
25.0,-37.85841326285299
53.0,47.36321715297527
53.0,64.7201364544162
53.0,83.9165594649312
53.0,69.28916667080921
53.0,78.59250905433873
53.0,76.92521812054474
72.0,133.11422224085982
33.0,54.70927793901501
32.0,57.93413052156393
53.0,115.32647345986334
25.0,13.92428188080521
53.0,79.9797497815598
53.0,66.75996877050056
53.0,60.55266890113853
34.0,48.593553485123266
53.0,60.49551127458108
53.0,59.49777781053126
53.0,41.232585949561326
238.0,154.8521773310058
53.0,55.277226104612055
53.0,82.75491532732849
53.0,49.89197635477467
215.0,162.36898202627344
53.0,57.778098342882004
249.0,157.78211897915753
53.0,55.675972426288354
53.0,80.03229941258905
19.0,33.960639208497014
53.0,53.69465219581616
53.0,47.995901101705385
19.0,29.900756950308278
53.0,56.37967464176472
30.0,54.46623340706719
87.0,192.47022194389865
53.0,72.03445960498357
291.0,146.5113807685484
53.0,79.11656422319356
53.0,64.24191908880312
53.0,61.744289840062265
21.0,3.837787188560469
26.0,-21.106445228069788
53.0,79.9453435526375
53.0,49.178119636155316
215.0,149.34566749301302
53.0,54.392663450002146
53.0,70.6911447344246
220.0,151.49166234854783
